,date,time,temp,rh
631,27/1/2021,700,26,77
632,27/1/2021,800,27,72
633,27/1/2021,900,29,66
634,27/1/2021,1000,30,59
635,27/1/2021,1100,32,53
636,27/1/2021,1200,33,46
637,27/1/2021,1300,33,44
638,27/1/2021,1400,34,42
639,27/1/2021,1500,34,40
640,27/1/2021,1600,33,42
641,27/1/2021,1700,32,44
642,27/1/2021,1800,31,46
643,27/1/2021,1900,30,51
644,27/1/2021,2000,29,56
645,27/1/2021,2100,28,62
646,27/1/2021,2200,27,64
647,27/1/2021,2300,27,66
648,28/1/2021,0,26,68
649,28/1/2021,100,26,72
650,28/1/2021,200,25,75
651,28/1/2021,300,25,79
652,28/1/2021,400,25,82
653,28/1/2021,500,24,84
654,28/1/2021,600,24,87
655,28/1/2021,700,26,80
656,28/1/2021,800,27,74
657,28/1/2021,900,29,67
658,28/1/2021,1000,30,58
659,28/1/2021,1100,32,49
660,28/1/2021,1200,34,40
661,28/1/2021,1300,35,36
662,28/1/2021,1400,36,32
663,28/1/2021,1500,36,28
664,28/1/2021,1600,36,28
665,28/1/2021,1700,35,29
666,28/1/2021,1800,34,29
667,28/1/2021,1900,33,31
668,28/1/2021,2000,31,33
669,28/1/2021,2100,30,35
670,28/1/2021,2200,29,43
671,28/1/2021,2300,29,51
672,29/1/2021,0,28,59
673,29/1/2021,100,27,62
674,29/1/2021,200,26,65
675,29/1/2021,300,26,68
676,29/1/2021,400,25,67
677,29/1/2021,500,24,66
678,29/1/2021,600,23,65
679,29/1/2021,700,24,61
680,29/1/2021,800,25,56
681,29/1/2021,900,26,52
682,29/1/2021,1000,28,48
683,29/1/2021,1100,30,43
684,29/1/2021,1200,31,39
685,29/1/2021,1300,32,38
686,29/1/2021,1400,32,36
687,29/1/2021,1500,33,35
688,29/1/2021,1600,32,36
689,29/1/2021,1700,32,38
690,29/1/2021,1800,31,39
691,29/1/2021,1900,30,40
692,29/1/2021,2000,29,42
693,29/1/2021,2100,28,43
694,29/1/2021,2200,27,48
695,29/1/2021,2300,26,53
696,30/1/2021,0,26,58
697,30/1/2021,100,25,63
698,30/1/2021,200,25,68
699,30/1/2021,300,24,73
700,30/1/2021,400,24,74
701,30/1/2021,500,24,74
702,30/1/2021,600,23,75
703,30/1/2021,700,24,69
704,30/1/2021,800,25,62
705,30/1/2021,900,27,56
706,30/1/2021,1000,28,50
707,30/1/2021,1100,30,44
708,30/1/2021,1200,32,38
709,30/1/2021,1300,32,36
710,30/1/2021,1400,33,33
711,30/1/2021,1500,34,30
712,30/1/2021,1600,34,32
713,30/1/2021,1700,33,33
714,30/1/2021,1800,33,35
715,30/1/2021,1900,32,36
716,30/1/2021,2000,31,38
717,30/1/2021,2100,30,40
718,30/1/2021,2200,29,45
