# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center,
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2,
# Site latitude (positive means North);14.115,
# Site longitude (positive means East);100.621,
# Site altitude (m);4,
# Date beginning;2021-01-01,
# Date end;2022-01-01,
# Time reference (hour);UT,
# Summarization (period of integration);Hour (h),
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,
,
# Columns:,
# Temperature (K);Temperature at 2 m above ground,
# Relative humidity (%);Relative humidity at 2 m above ground,
# Pressure (hPa);Pressure at ground level,
# Wind speed (m/s);Wind speed at 10 m above ground,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm),
# Snowfall (kg/m2);Snowfall,
# Snow depth (m);Snow depth,
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband),
,
# MERRA-2 meteorological data,
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation,
2021-01-29;19:00;295.77;69.88;1011.59;2.35;99.08;0.000072;0.000000;0.000000;0.0000,
2021-01-29;20:00;295.31;72.21;1011.10;2.07;89.19;0.000043;0.000000;0.000000;0.0000,
2021-01-29;21:00;294.81;74.33;1010.78;2.01;71.94;0.000012;0.000000;0.000000;0.0000,
2021-01-29;22:00;294.40;75.84;1010.84;2.12;55.00;0.000002;0.000000;0.000000;0.0000,
2021-01-29;23:00;294.02;77.31;1011.18;2.22;45.07;0.000000;0.000000;0.000000;0.0000,
2021-01-29;24:00;293.77;78.53;1011.82;2.29;41.28;0.000000;0.000000;0.000000;8.7412,
2021-01-30;01:00;295.73;68.40;1012.57;3.35;41.23;0.000000;0.000000;0.000000;147.9844,
2021-01-30;02:00;298.71;55.13;1013.36;4.05;57.30;0.000000;0.000000;0.000000;357.4195,
2021-01-30;03:00;301.82;44.67;1013.90;3.73;67.70;0.000000;0.000000;0.000000;544.4152,
2021-01-30;04:00;303.86;39.27;1013.67;3.10;69.09;0.000000;0.000000;0.000000;654.0177,
2021-01-30;05:00;305.06;36.68;1012.76;2.70;64.93;0.000000;0.000000;0.000000;695.9850,
2021-01-30;06:00;305.85;35.01;1011.48;2.48;57.26;0.000000;0.000000;0.000000;686.8163,
2021-01-30;07:00;306.18;34.37;1010.14;2.40;48.14;0.000000;0.000000;0.000000;608.1355,
2021-01-30;08:00;306.09;34.57;1009.07;2.44;40.29;0.000002;0.000000;0.000000;476.2996,
2021-01-30;09:00;305.50;35.88;1008.58;2.54;37.14;0.000041;0.000000;0.000000;299.0541,
2021-01-30;10:00;304.47;39.23;1008.67;2.51;41.03;0.000050;0.000000;0.000000;140.7277,
2021-01-30;11:00;302.51;51.08;1009.15;1.89;46.35;0.000037;0.000000;0.000000;40.4556,
2021-01-30;12:00;300.48;59.39;1009.86;2.07;51.59;0.000037;0.000000;0.000000;0.0010,
2021-01-30;13:00;299.73;61.22;1010.74;2.21;57.55;0.000028;0.000000;0.000000;0.0000,
2021-01-30;14:00;299.00;63.53;1011.34;2.29;64.49;0.000014;0.000000;0.000000;0.0000,
2021-01-30;15:00;298.32;65.89;1011.54;2.27;69.71;0.000003;0.000000;0.000000;0.0000,
2021-01-30;16:00;297.70;68.07;1011.45;2.18;68.52;0.000001;0.000000;0.000000;0.0000,
2021-01-30;17:00;297.16;69.83;1011.36;2.05;61.54;0.000001;0.000000;0.000000;0.0000,
2021-01-30;18:00;296.63;71.13;1011.17;1.96;53.52;0.000002;0.000000;0.000000;0.0000,
2021-01-30;19:00;295.99;72.44;1010.79;2.04;48.79;0.000003;0.000000;0.000000;0.0000,
2021-01-30;20:00;295.33;73.37;1010.47;2.31;49.10;0.000002;0.000000;0.000000;0.0000,
2021-01-30;21:00;294.73;74.16;1010.55;2.64;51.20;0.000001;0.000000;0.000000;0.0000,
2021-01-30;22:00;294.14;75.23;1010.89;2.69;53.21;0.000000;0.000000;0.000000;0.0000,
2021-01-30;23:00;293.55;76.54;1011.51;2.56;57.25;0.000000;0.000000;0.000000;0.0000,
2021-01-30;24:00;293.18;77.50;1012.21;2.49;62.43;0.000000;0.000000;0.000000;8.7122,
2021-01-31;01:00;295.16;67.68;1013.03;3.49;68.34;0.000000;0.000000;0.000000;153.1564,
2021-01-31;02:00;298.26;57.15;1013.84;4.40;78.25;0.000000;0.000000;0.000000;377.4349,
2021-01-31;03:00;301.98;44.14;1014.31;4.38;86.91;0.000000;0.000000;0.000000;584.8732,
2021-01-31;04:00;304.64;36.03;1014.01;3.57;87.31;0.000000;0.000000;0.000000;727.0661,
2021-01-31;05:00;306.27;32.31;1013.07;2.80;81.84;0.000000;0.000000;0.000000;824.5181,
2021-01-31;06:00;307.34;30.03;1011.85;2.34;76.26;0.000000;0.000000;0.000000;849.1088,
2021-01-31;07:00;307.90;28.77;1010.49;2.05;69.65;0.000000;0.000000;0.000000;781.8273,
2021-01-31;08:00;308.03;28.30;1009.46;1.88;59.75;0.000000;0.000000;0.000000;660.1721,
2021-01-31;09:00;307.66;28.70;1008.96;1.90;51.13;0.000000;0.000000;0.000000;480.5053,
2021-01-31;10:00;306.67;30.61;1008.92;2.06;50.45;0.000000;0.000000;0.000000;266.8482,
2021-01-31;11:00;304.00;44.00;1009.35;1.61;55.80;0.000000;0.000000;0.000000;66.1943,
2021-01-31;12:00;301.17;53.40;1010.20;1.94;61.76;0.000000;0.000000;0.000000;0.0025,
2021-01-31;13:00;300.13;56.21;1011.17;2.05;67.80;0.000000;0.000000;0.000000;0.0000,
2021-01-31;14:00;299.28;58.99;1011.93;2.09;72.92;0.000000;0.000000;0.000000;0.0000,
2021-01-31;15:00;298.54;61.54;1012.24;2.03;76.42;0.000000;0.000000;0.000000;0.0000,
2021-01-31;16:00;297.95;63.52;1012.19;1.86;78.02;0.000000;0.000000;0.000000;0.0000,
2021-01-31;17:00;297.49;65.18;1012.03;1.58;77.54;0.000000;0.000000;0.000000;0.0000,
2021-01-31;18:00;297.18;65.89;1011.69;1.27;70.64;0.000000;0.000000;0.000000;0.0000,
2021-01-31;19:00;296.75;66.92;1011.23;1.10;52.39;0.000000;0.000000;0.000000;0.0000,
2021-01-31;20:00;296.17;68.78;1010.82;1.28;35.45;0.000000;0.000000;0.000000;0.0000,
2021-01-31;21:00;295.34;71.25;1010.64;1.61;32.89;0.000000;0.000000;0.000000;0.0000,
2021-01-31;22:00;294.57;73.76;1010.86;1.88;38.95;0.000000;0.000000;0.000000;0.0000,
2021-01-31;23:00;293.94;75.79;1011.31;2.08;48.38;0.000000;0.000000;0.000000;0.0000,
2021-01-31;24:00;293.60;76.88;1012.11;2.17;57.75;0.000000;0.000000;0.000000;8.9778,
2021-02-01;01:00;295.79;66.27;1013.06;3.00;66.39;0.000000;0.000000;0.000000;155.5401,
2021-02-01;02:00;299.18;53.62;1013.90;3.43;78.74;0.000000;0.000000;0.000000;383.5156,
2021-02-01;03:00;303.29;41.60;1014.36;4.25;88.33;0.000000;0.000000;0.000000;595.5316,
2021-02-01;04:00;305.78;35.73;1014.03;3.73;88.13;0.000000;0.000000;0.000000;732.9813,
2021-02-01;05:00;307.32;32.51;1012.99;3.13;82.44;0.000000;0.000000;0.000000;830.4373,
2021-02-01;06:00;308.36;30.23;1011.65;2.70;73.04;0.000000;0.000000;0.000000;854.2060,
2021-02-01;07:00;308.85;28.97;1010.28;2.48;63.71;0.000000;0.000000;0.000000;791.3238,
2021-02-01;08:00;308.93;28.56;1009.23;2.43;57.58;0.000000;0.000000;0.000000;669.9193,
2021-02-01;09:00;308.52;29.05;1008.82;2.48;55.60;0.000001;0.000000;0.000000;489.1396,
2021-02-01;10:00;307.43;31.26;1008.94;2.54;56.26;0.000006;0.000000;0.000000;257.1116,
2021-02-01;11:00;304.90;42.89;1009.38;1.86;59.96;0.000014;0.000000;0.000000;63.4013,
2021-02-01;12:00;302.14;53.17;1009.93;2.01;64.85;0.000020;0.000000;0.000000;0.0031,
2021-02-01;13:00;301.24;55.85;1010.71;2.01;70.76;0.000020;0.000000;0.000000;0.0000,
2021-02-01;14:00;300.52;58.58;1011.36;1.92;76.85;0.000009;0.000000;0.000000;0.0000,
2021-02-01;15:00;299.92;61.30;1011.68;1.71;84.46;0.000001;0.000000;0.000000;0.0000,
2021-02-01;16:00;299.27;63.87;1011.71;1.45;95.99;0.000000;0.000000;0.000000;0.0000,
2021-02-01;17:00;298.86;65.00;1011.62;1.18;110.19;0.000000;0.000000;0.000000;0.0000,
2021-02-01;18:00;298.44;66.30;1011.39;0.94;124.12;0.000000;0.000000;0.000000;0.0000,
2021-02-01;19:00;297.92;68.38;1010.94;0.72;129.06;0.000000;0.000000;0.000000;0.0000,
2021-02-01;20:00;297.33;70.90;1010.59;0.57;110.01;0.000000;0.000000;0.000000;0.0000,
2021-02-01;21:00;296.80;73.33;1010.45;0.78;75.86;0.000000;0.000000;0.000000;0.0000,
2021-02-01;22:00;296.12;74.90;1010.64;1.27;65.01;0.000000;0.000000;0.000000;0.0000,
2021-02-01;23:00;295.32;77.07;1011.12;1.73;68.14;0.000000;0.000000;0.000000;0.0000,
2021-02-01;24:00;294.86;77.77;1011.89;2.03;75.12;0.000000;0.000000;0.000000;9.5214,
2021-02-02;01:00;297.17;65.51;1012.79;3.21;82.57;0.000000;0.000000;0.000000;161.0415,
2021-02-02;02:00;300.62;50.82;1013.58;3.99;92.03;0.000000;0.000000;0.000000;392.9979,
2021-02-02;03:00;304.27;39.57;1013.93;4.74;97.02;0.000000;0.000000;0.000000;607.6459,
2021-02-02;04:00;306.57;34.52;1013.67;4.43;95.28;0.000000;0.000000;0.000000;758.1280,
2021-02-02;05:00;308.10;31.85;1012.75;3.87;90.44;0.000000;0.000000;0.000000;858.5603,
2021-02-02;06:00;309.12;30.14;1011.49;3.38;83.07;0.000000;0.000000;0.000000;883.4813,
2021-02-02;07:00;309.58;29.31;1010.02;3.06;76.07;0.000000;0.000000;0.000000;819.1152,
2021-02-02;08:00;309.59;29.18;1008.89;2.88;71.90;0.000002;0.000000;0.000000;693.5798,
2021-02-02;09:00;309.09;29.87;1008.41;2.82;70.27;0.000019;0.000000;0.000000;507.2188,
2021-02-02;10:00;307.90;32.20;1008.57;2.93;70.19;0.000078;0.000000;0.000000;258.6144,
2021-02-02;11:00;305.48;41.52;1009.01;2.26;72.53;0.000104;0.000000;0.000000;62.7445,
2021-02-02;12:00;302.64;51.70;1009.59;2.19;75.68;0.000149;0.000000;0.000000;0.0043,
2021-02-02;13:00;301.76;54.28;1010.41;2.26;79.34;0.000245;0.000000;0.000000;0.0000,
2021-02-02;14:00;300.91;57.53;1011.01;2.17;82.78;0.000003;0.000000;0.000000;0.0000,
2021-02-02;15:00;299.98;61.45;1011.21;1.96;88.40;0.000002;0.000000;0.000000;0.0000,
2021-02-02;16:00;299.25;64.79;1011.12;1.73;96.40;0.000000;0.000000;0.000000;0.0000,
2021-02-02;17:00;298.58;67.39;1010.95;1.59;105.59;0.000001;0.000000;0.000000;0.0000,
2021-02-02;18:00;297.86;70.28;1010.66;1.52;110.58;0.000000;0.000000;0.000000;0.0000,
2021-02-02;19:00;297.19;72.47;1010.35;1.53;109.61;0.000000;0.000000;0.000000;0.0000,
2021-02-02;20:00;296.56;74.02;1010.05;1.63;103.65;0.000000;0.000000;0.000000;0.0000,
2021-02-02;21:00;295.92;75.19;1010.07;1.90;96.54;0.000000;0.000000;0.000000;0.0000,
2021-02-02;22:00;295.32;76.04;1010.43;2.18;93.28;0.000000;0.000000;0.000000;0.0000,
2021-02-02;23:00;294.81;76.84;1010.97;2.37;92.58;0.000000;0.000000;0.000000;0.0000,
2021-02-02;24:00;294.55;76.57;1011.76;2.49;91.37;0.000000;0.000000;0.000000;10.3812,
2021-02-03;01:00;296.77;65.21;1012.54;3.63;89.85;0.000000;0.000000;0.000000;167.6940,
2021-02-03;02:00;300.50;51.69;1013.17;4.75;96.43;0.000000;0.000000;0.000000;398.3173,
2021-02-03;03:00;304.10;41.75;1013.48;5.86;101.82;0.000000;0.000000;0.000000;607.3392,
2021-02-03;04:00;306.33;36.13;1013.09;5.54;99.26;0.000000;0.000000;0.000000;749.2352,
2021-02-03;05:00;307.86;32.55;1012.07;4.89;92.73;0.000000;0.000000;0.000000;847.0961,
2021-02-03;06:00;308.82;30.39;1010.73;4.32;84.61;0.000000;0.000000;0.000000;872.0503,
2021-02-03;07:00;309.23;29.28;1009.40;3.92;77.23;0.000001;0.000000;0.000000;808.1392,
2021-02-03;08:00;309.10;28.98;1008.45;3.67;70.38;0.000030;0.000000;0.000000;657.6734,
2021-02-03;09:00;308.58;29.33;1008.12;3.59;65.01;0.000045;0.000000;0.000000;484.8166,
2021-02-03;10:00;307.40;31.44;1008.48;3.60;63.70;0.000051;0.000000;0.000000;247.8191,
2021-02-03;11:00;305.02;39.88;1009.17;2.60;66.56;0.000059;0.000000;0.000000;63.2476,
2021-02-03;12:00;302.24;49.75;1010.12;2.25;70.83;0.000038;0.000000;0.000000;0.0061,
2021-02-03;13:00;301.35;52.72;1011.11;2.20;73.00;0.000022;0.000000;0.000000;0.0000,
2021-02-03;14:00;300.48;56.02;1011.96;2.07;73.19;0.000232;0.000000;0.000000;0.0000,
2021-02-03;15:00;299.64;59.13;1012.29;1.92;75.07;0.000003;0.000000;0.000000;0.0000,
2021-02-03;16:00;298.92;61.69;1012.25;1.79;79.49;0.000000;0.000000;0.000000;0.0000,
2021-02-03;17:00;298.17;64.11;1011.96;1.71;85.11;0.000000;0.000000;0.000000;0.0000,
2021-02-03;18:00;297.35;66.96;1011.68;1.74;90.32;0.000000;0.000000;0.000000;0.0000,
2021-02-03;19:00;296.47;69.65;1011.37;2.05;93.08;0.000000;0.000000;0.000000;0.0000,
2021-02-03;20:00;295.75;71.50;1011.19;2.69;92.46;0.000000;0.000000;0.000000;0.0000,
2021-02-03;21:00;295.27;72.30;1011.26;3.44;93.45;0.000000;0.000000;0.000000;0.0000,
2021-02-03;22:00;294.89;72.82;1011.67;3.80;94.05;0.000000;0.000000;0.000000;0.0000,
2021-02-03;23:00;294.50;73.93;1012.33;3.46;92.22;0.000000;0.000000;0.000000;0.0000,
2021-02-03;24:00;294.22;74.73;1013.00;3.10;88.42;0.000000;0.000000;0.000000;9.9599,
2021-02-04;01:00;296.09;66.10;1013.67;3.94;84.54;0.000000;0.000000;0.000000;158.4990,
2021-02-04;02:00;299.50;52.77;1014.32;4.46;78.63;0.000000;0.000000;0.000000;402.8514,
2021-02-04;03:00;303.44;39.42;1014.54;5.49;74.08;0.000000;0.000000;0.000000;625.4309,
2021-02-04;04:00;306.12;30.92;1014.03;5.60;70.60;0.000000;0.000000;0.000000;772.6925,
2021-02-04;05:00;307.68;26.48;1013.04;5.61;67.73;0.000000;0.000000;0.000000;873.4280,
2021-02-04;06:00;308.53;24.37;1011.78;5.68;65.46;0.000000;0.000000;0.000000;898.3898,
2021-02-04;07:00;308.75;23.78;1010.58;5.59;64.19;0.000000;0.000000;0.000000;830.2161,
2021-02-04;08:00;308.55;23.81;1009.66;5.32;63.22;0.000000;0.000000;0.000000;703.4044,
2021-02-04;09:00;307.87;24.51;1009.26;5.03;62.36;0.000000;0.000000;0.000000;516.5079,
2021-02-04;10:00;306.63;26.44;1009.47;4.83;62.24;0.000000;0.000000;0.000000;292.3011,
2021-02-04;11:00;303.92;34.42;1009.94;3.49;62.81;0.000000;0.000000;0.000000;76.8970,
2021-02-04;12:00;300.50;44.46;1010.57;2.90;63.57;0.000000;0.000000;0.000000;0.0136,
2021-02-04;13:00;299.45;47.37;1011.34;2.83;63.01;0.000000;0.000000;0.000000;0.0000,
2021-02-04;14:00;298.47;49.96;1012.07;2.69;61.93;0.000000;0.000000;0.000000;0.0000,
2021-02-04;15:00;297.65;51.97;1012.30;2.61;61.16;0.000000;0.000000;0.000000;0.0000,
2021-02-04;16:00;296.93;53.80;1012.12;2.52;60.24;0.000000;0.000000;0.000000;0.0000,
2021-02-04;17:00;296.24;55.81;1011.89;2.47;60.38;0.000000;0.000000;0.000000;0.0000,
2021-02-04;18:00;295.48;58.23;1011.47;2.46;60.67;0.000000;0.000000;0.000000;0.0000,
2021-02-04;19:00;294.71;60.61;1010.96;2.49;60.39;0.000000;0.000000;0.000000;0.0000,
2021-02-04;20:00;293.96;63.16;1010.51;2.53;60.07;0.000000;0.000000;0.000000;0.0000,
2021-02-04;21:00;293.29;65.80;1010.41;2.58;60.44;0.000000;0.000000;0.000000;0.0000,
2021-02-04;22:00;292.73;68.21;1010.60;2.49;61.73;0.000000;0.000000;0.000000;0.0000,
2021-02-04;23:00;292.40;70.22;1011.22;2.30;63.21;0.000000;0.000000;0.000000;0.0000,
2021-02-04;24:00;292.39;71.32;1012.07;2.12;63.93;0.000000;0.000000;0.000000;10.6846,
2021-02-05;01:00;294.82;62.00;1012.97;2.61;64.33;0.000000;0.000000;0.000000;162.2328,
2021-02-05;02:00;298.27;53.05;1013.79;3.43;69.17;0.000000;0.000000;0.000000;396.4634,
2021-02-05;03:00;302.66;39.68;1014.13;4.26;65.53;0.000000;0.000000;0.000000;623.3285,
2021-02-05;04:00;305.64;30.59;1013.65;3.92;61.48;0.000000;0.000000;0.000000;782.3742,
2021-02-05;05:00;307.29;26.30;1012.59;3.60;60.86;0.000000;0.000000;0.000000;880.7800,
2021-02-05;06:00;308.32;23.93;1011.28;3.43;59.39;0.000000;0.000000;0.000000;903.6866,
2021-02-05;07:00;308.78;22.73;1009.90;3.39;57.84;0.000000;0.000000;0.000000;838.2360,
2021-02-05;08:00;308.74;22.38;1008.80;3.43;57.37;0.000000;0.000000;0.000000;712.0026,
2021-02-05;09:00;308.17;22.81;1008.20;3.59;57.91;0.000000;0.000000;0.000000;525.7637,
2021-02-05;10:00;306.95;24.60;1008.21;3.77;58.55;0.000000;0.000000;0.000000;300.6869,
2021-02-05;11:00;304.04;33.51;1008.57;2.84;60.78;0.000000;0.000000;0.000000;80.7613,
2021-02-05;12:00;300.43;43.51;1009.28;2.79;65.47;0.000000;0.000000;0.000000;0.0195,
2021-02-05;13:00;299.44;46.02;1009.97;2.90;68.73;0.000000;0.000000;0.000000;0.0000,
2021-02-05;14:00;298.58;48.62;1010.77;2.83;71.18;0.000000;0.000000;0.000000;0.0000,
2021-02-05;15:00;297.78;51.42;1011.09;2.61;72.75;0.000000;0.000000;0.000000;0.0000,
2021-02-05;16:00;297.13;53.89;1011.00;2.39;73.24;0.000000;0.000000;0.000000;0.0000,
2021-02-05;17:00;296.61;56.05;1010.62;2.22;72.47;0.000000;0.000000;0.000000;0.0000,
2021-02-05;18:00;296.12;58.02;1010.17;2.08;69.79;0.000000;0.000000;0.000000;0.0000,
2021-02-05;19:00;295.48;60.70;1009.63;2.03;66.38;0.000000;0.000000;0.000000;0.0000,
2021-02-05;20:00;294.74;63.90;1009.28;2.12;63.73;0.000000;0.000000;0.000000;0.0000,
2021-02-05;21:00;294.09;66.39;1009.26;2.35;63.53;0.000000;0.000000;0.000000;0.0000,
2021-02-05;22:00;293.54;68.51;1009.62;2.51;65.78;0.000000;0.000000;0.000000;0.0000,
2021-02-05;23:00;293.02;71.02;1010.24;2.45;68.56;0.000000;0.000000;0.000000;0.0000,
2021-02-05;24:00;292.78;72.90;1010.93;2.26;69.19;0.000000;0.000000;0.000000;10.8739,
2021-02-06;01:00;295.12;63.74;1011.48;2.62;67.74;0.000000;0.000000;0.000000;166.4009,
2021-02-06;02:00;298.70;52.91;1011.98;2.93;72.81;0.000000;0.000000;0.000000;398.1585,
2021-02-06;03:00;303.25;39.84;1012.23;4.02;78.20;0.000000;0.000000;0.000000;611.9327,
2021-02-06;04:00;306.12;32.85;1011.75;3.73;80.30;0.000000;0.000000;0.000000;760.1062,
2021-02-06;05:00;307.64;29.90;1010.62;3.33;80.28;0.000000;0.000000;0.000000;858.0461,
2021-02-06;06:00;308.61;28.13;1009.41;2.99;79.17;0.000004;0.000000;0.000000;880.4858,
2021-02-06;07:00;309.06;27.20;1008.20;2.67;76.99;0.000045;0.000000;0.000000;807.9503,
2021-02-06;08:00;308.96;27.02;1007.27;2.34;73.77;0.000109;0.000000;0.000000;654.4666,
2021-02-06;09:00;308.31;27.69;1006.98;2.12;70.90;0.000170;0.000000;0.000000;442.1961,
2021-02-06;10:00;307.28;29.58;1007.11;2.09;70.82;0.000135;0.000000;0.000000;238.1100,
2021-02-06;11:00;304.97;39.71;1007.46;1.71;75.10;0.000111;0.000000;0.000000;59.6973,
2021-02-06;12:00;302.19;47.94;1008.01;2.05;79.87;0.000090;0.000000;0.000000;0.0237,
2021-02-06;13:00;300.90;51.00;1008.61;2.26;84.92;0.000042;0.000000;0.000000;0.0000,
2021-02-06;14:00;299.99;53.80;1009.24;2.29;90.31;0.000042;0.000000;0.000000;0.0000,
2021-02-06;15:00;299.25;56.48;1009.66;2.22;96.43;0.000042;0.000000;0.000000;0.0000,
2021-02-06;16:00;298.58;59.10;1009.83;2.10;102.18;0.000014;0.000000;0.000000;0.0000,
2021-02-06;17:00;297.94;61.93;1009.71;1.92;107.07;0.000003;0.000000;0.000000;0.0000,
2021-02-06;18:00;297.46;64.36;1009.41;1.70;111.05;0.000001;0.000000;0.000000;0.0000,
2021-02-06;19:00;297.08;66.21;1008.99;1.42;112.78;0.000002;0.000000;0.000000;0.0000,
2021-02-06;20:00;296.83;67.31;1008.68;1.14;108.19;0.000023;0.000000;0.000000;0.0000,
2021-02-06;21:00;296.62;67.63;1008.62;0.98;93.81;0.000072;0.000000;0.000000;0.0000,
2021-02-06;22:00;296.28;67.55;1008.87;1.06;84.72;0.000068;0.000000;0.000000;0.0000,
2021-02-06;23:00;295.86;67.59;1009.39;1.26;82.78;0.000064;0.000000;0.000000;0.0000,
2021-02-06;24:00;295.51;67.43;1010.15;1.50;81.73;0.000075;0.000000;0.000000;9.3230,
2021-02-07;01:00;297.34;57.75;1010.99;2.32;84.61;0.000075;0.000000;0.000000;141.9252,
2021-02-07;02:00;300.45;46.86;1011.71;2.37;94.99;0.000280;0.000000;0.000000;351.0365,
2021-02-07;03:00;304.43;35.99;1012.00;2.64;103.42;0.000801;0.000000;0.000000;559.3623,
2021-02-07;04:00;306.88;32.04;1011.55;2.52;103.55;0.000775;0.000000;0.000000;741.7473,
2021-02-07;05:00;308.24;30.06;1010.44;2.39;103.12;0.000759;0.000000;0.000000;839.4308,
2021-02-07;06:00;309.13;28.69;1009.11;2.21;105.58;0.000474;0.000000;0.000000;854.0391,
2021-02-07;07:00;309.64;27.91;1007.78;1.95;109.37;0.000466;0.000000;0.000000;800.6540,
2021-02-07;08:00;309.64;27.93;1006.62;1.69;114.83;0.000629;0.000000;0.000000;665.7691,
2021-02-07;09:00;309.12;28.81;1006.12;1.51;120.34;0.000507;0.000000;0.000000;472.5116,
2021-02-07;10:00;308.13;30.70;1006.21;1.47;125.14;0.000287;0.000000;0.000000;252.4881,
2021-02-07;11:00;306.05;39.91;1006.74;1.27;135.43;0.000089;0.000000;0.000000;65.4188,
2021-02-07;12:00;303.43;49.73;1007.48;1.57;144.26;0.000092;0.000000;0.000000;0.0283,
2021-02-07;13:00;302.40;53.62;1008.38;1.82;152.91;0.000128;0.000000;0.000000;0.0000,
2021-02-07;14:00;301.58;58.20;1009.34;2.15;162.44;0.000295;0.000000;0.000000;0.0000,
2021-02-07;15:00;300.85;63.13;1009.90;2.52;170.39;0.001098;0.000000;0.000000;0.0000,
2021-02-07;16:00;300.18;67.99;1010.09;2.62;175.81;0.003599;0.000000;0.000000;0.0000,
2021-02-07;17:00;299.51;72.60;1009.98;2.62;182.52;0.003464;0.000000;0.000000;0.0000,
2021-02-07;18:00;298.89;77.10;1009.62;2.55;189.47;0.006275;0.000000;0.000000;0.0000,
2021-02-07;19:00;298.35;81.46;1009.15;2.36;193.95;0.012083;0.000000;0.000000;0.0000,
2021-02-07;20:00;297.80;85.55;1008.76;2.06;196.58;0.008456;0.000000;0.000000;0.0000,
2021-02-07;21:00;297.35;88.73;1008.61;1.84;197.62;0.010008;0.000000;0.000000;0.0000,
2021-02-07;22:00;297.00;91.07;1008.77;1.60;193.94;0.009044;0.000000;0.000000;0.0000,
2021-02-07;23:00;296.73;92.59;1009.17;1.37;182.72;0.008263;0.000000;0.000000;0.0000,
2021-02-07;24:00;296.59;93.17;1009.85;1.23;162.37;0.008654;0.000000;0.000000;10.2808,
2021-02-08;01:00;298.83;80.67;1010.48;1.93;145.12;0.080234;0.000000;0.000000;152.8067,
2021-02-08;02:00;301.89;63.59;1010.96;2.56;148.37;0.095801;0.000000;0.000000;374.8694,
2021-02-08;03:00;304.59;51.50;1011.13;2.99;146.85;0.080618;0.000000;0.000000;584.6039,
2021-02-08;04:00;306.50;43.97;1010.61;3.13;146.19;0.058699;0.000000;0.000000;724.3886,
2021-02-08;05:00;307.89;38.88;1009.61;2.89;149.24;0.049444;0.000000;0.000000;827.1578,
2021-02-08;06:00;308.69;35.91;1008.51;2.46;157.42;0.059265;0.000000;0.000000;827.1171,
2021-02-08;07:00;308.98;34.75;1007.29;2.19;168.69;0.079032;0.000000;0.000000;734.6598,
2021-02-08;08:00;308.83;34.70;1006.26;2.17;179.12;0.085523;0.000000;0.000000;597.9818,
2021-02-08;09:00;308.13;35.86;1005.83;2.32;187.81;0.081591;0.000000;0.000000;391.4214,
2021-02-08;10:00;307.00;38.59;1005.92;2.59;190.09;0.061811;0.000000;0.000000;180.4468,
2021-02-08;11:00;305.35;46.72;1006.47;2.55;189.77;0.033821;0.000000;0.000000;45.0905,
2021-02-08;12:00;303.49;55.18;1007.32;2.62;191.59;0.030101;0.000000;0.000000;0.0288,
2021-02-08;13:00;302.64;58.66;1008.30;3.07;195.03;0.040786;0.000000;0.000000;0.0000,
2021-02-08;14:00;301.82;63.39;1009.14;3.19;196.47;0.067303;0.000000;0.000000;0.0000,
2021-02-08;15:00;301.10;68.63;1009.60;3.16;196.49;0.142025;0.000000;0.000000;0.0000,
2021-02-08;16:00;300.49;73.64;1009.59;2.99;196.27;0.183621;0.000000;0.000000;0.0000,
2021-02-08;17:00;299.98;77.99;1009.28;2.79;195.25;0.252965;0.000000;0.000000;0.0000,
2021-02-08;18:00;299.53;81.63;1008.76;2.55;194.15;0.258476;0.000000;0.000000;0.0000,
2021-02-08;19:00;299.14;84.60;1008.28;2.25;195.51;0.227579;0.000000;0.000000;0.0000,
2021-02-08;20:00;298.76;87.16;1007.94;1.92;199.26;0.199867;0.000000;0.000000;0.0000,
2021-02-08;21:00;298.38;89.21;1007.77;1.67;206.61;0.217886;0.000000;0.000000;0.0000,
2021-02-08;22:00;298.08;90.44;1007.93;1.52;218.32;0.236630;0.000000;0.000000;0.0000,
2021-02-08;23:00;297.86;91.09;1008.49;1.36;232.93;0.242295;0.000000;0.000000;0.0000,
2021-02-08;24:00;297.91;90.59;1009.18;1.07;249.44;0.257930;0.000000;0.000000;8.3975,
2021-02-09;01:00;299.52;82.49;1009.86;1.08;277.22;0.283155;0.000000;0.000000;115.7365,
2021-02-09;02:00;301.55;69.83;1010.34;1.10;292.50;0.307424;0.000000;0.000000;273.2518,
2021-02-09;03:00;303.70;58.09;1010.53;1.06;301.77;0.358024;0.000000;0.000000;445.4426,
2021-02-09;04:00;305.12;51.53;1010.02;0.96;294.97;0.630773;0.000000;0.000000;579.9362,
2021-02-09;05:00;306.22;46.54;1008.72;1.18;272.63;0.896300;0.000000;0.000000;645.1799,
2021-02-09;06:00;306.27;45.75;1007.56;1.74;275.83;0.521586;0.000000;0.000000;526.0176,
2021-02-09;07:00;305.96;46.96;1006.67;2.12;285.10;0.503221;0.000000;0.000000;474.5445,
