,date,time,temp,rh
712,2021-01-30,1600,34,30
713,2021-01-30,1700,34,30
714,2021-01-30,1800,34,31
715,2021-01-30,1900,33,36
716,2021-01-30,2000,32,41
717,2021-01-30,2100,31,46
718,2021-01-30,2200,30,50
719,2021-01-30,2300,29,55
720,2021-01-31,0,29,60
721,2021-01-31,100,28,62
722,2021-01-31,200,28,64
723,2021-01-31,300,28,66
724,2021-01-31,400,28,67
725,2021-01-31,500,28,68
726,2021-01-31,600,28,69
727,2021-01-31,700,28,64
728,2021-01-31,800,28,60
729,2021-01-31,900,29,56
730,2021-01-31,1000,30,50
731,2021-01-31,1100,31,44
732,2021-01-31,1200,32,38
733,2021-01-31,1300,33,35
734,2021-01-31,1400,34,33
735,2021-01-31,1500,35,30
736,2021-01-31,1600,34,32
737,2021-01-31,1700,34,34
738,2021-01-31,1800,33,36
739,2021-01-31,1900,32,40
740,2021-01-31,2000,31,44
741,2021-01-31,2100,31,47
742,2021-01-31,2200,30,48
743,2021-01-31,2300,30,48
744,2021-02-01,0,30,48
745,2021-02-01,100,29,50
746,2021-02-01,200,29,52
747,2021-02-01,300,29,53
748,2021-02-01,400,29,54
749,2021-02-01,500,29,55
750,2021-02-01,600,29,55
751,2021-02-01,700,29,52
752,2021-02-01,800,30,49
753,2021-02-01,900,31,46
754,2021-02-01,1000,32,42
755,2021-02-01,1100,33,37
756,2021-02-01,1200,34,33
757,2021-02-01,1300,35,31
758,2021-02-01,1400,36,28
759,2021-02-01,1500,37,26
760,2021-02-01,1600,36,28
761,2021-02-01,1700,36,29
762,2021-02-01,1800,35,31
763,2021-02-01,1900,34,36
764,2021-02-01,2000,33,41
765,2021-02-01,2100,31,47
766,2021-02-01,2200,31,48
767,2021-02-01,2300,30,50
768,2021-02-02,0,30,52
769,2021-02-02,100,29,54
770,2021-02-02,200,29,57
771,2021-02-02,300,29,60
772,2021-02-02,400,28,61
773,2021-02-02,500,28,63
774,2021-02-02,600,28,64
775,2021-02-02,700,29,59
776,2021-02-02,800,30,55
777,2021-02-02,900,31,50
778,2021-02-02,1000,32,45
779,2021-02-02,1100,33,40
780,2021-02-02,1200,35,35
781,2021-02-02,1300,35,33
782,2021-02-02,1400,36,31
783,2021-02-02,1500,37,28
784,2021-02-02,1600,36,31
785,2021-02-02,1700,35,34
786,2021-02-02,1800,35,37
787,2021-02-02,1900,33,42
788,2021-02-02,2000,32,48
789,2021-02-02,2100,30,53
790,2021-02-02,2200,30,57
791,2021-02-02,2300,30,60
792,2021-02-03,0,30,64
793,2021-02-03,100,29,66
794,2021-02-03,200,29,68
795,2021-02-03,300,28,71
796,2021-02-03,400,28,72
797,2021-02-03,500,28,73
798,2021-02-03,600,28,74
799,2021-02-03,700,28,70
800,2021-02-03,800,29,65
801,2021-02-03,900,30,61
802,2021-02-03,1000,31,54
803,2021-02-03,1100,32,48
804,2021-02-03,1200,34,41
805,2021-02-03,1300,34,38
806,2021-02-03,1400,35,34
807,2021-02-03,1500,36,31
808,2021-02-03,1600,36,36
809,2021-02-03,1700,35,41
810,2021-02-03,1800,35,46
811,2021-02-03,1900,34,52
812,2021-02-03,2000,32,57
813,2021-02-03,2100,31,63
814,2021-02-03,2200,30,65
815,2021-02-03,2300,29,67
816,2021-02-04,0,28,69
817,2021-02-04,100,28,70
818,2021-02-04,200,28,72
819,2021-02-04,300,28,73
820,2021-02-04,400,28,74
821,2021-02-04,500,27,74
822,2021-02-04,600,27,75
823,2021-02-04,700,28,70
824,2021-02-04,800,28,66
825,2021-02-04,900,29,62
826,2021-02-04,1000,30,53
827,2021-02-04,1100,32,44
828,2021-02-04,1200,33,36
829,2021-02-04,1300,34,32
830,2021-02-04,1400,35,28
831,2021-02-04,1500,36,24
832,2021-02-04,1600,36,24
833,2021-02-04,1700,36,24
834,2021-02-04,1800,36,25
835,2021-02-04,1900,35,30
836,2021-02-04,2000,33,35
837,2021-02-04,2100,32,40
838,2021-02-04,2200,32,45
839,2021-02-04,2300,31,51
840,2021-02-05,0,31,57
841,2021-02-05,100,30,60
842,2021-02-05,200,29,63
843,2021-02-05,300,29,66
844,2021-02-05,400,28,68
845,2021-02-05,500,28,69
846,2021-02-05,600,28,71
847,2021-02-05,700,29,67
848,2021-02-05,800,30,62
849,2021-02-05,900,31,58
850,2021-02-05,1000,32,51
851,2021-02-05,1100,33,44
852,2021-02-05,1200,34,37
853,2021-02-05,1300,35,33
854,2021-02-05,1400,35,29
855,2021-02-05,1500,36,25
856,2021-02-05,1600,36,26
857,2021-02-05,1700,35,27
858,2021-02-05,1800,35,29
859,2021-02-05,1900,34,35
860,2021-02-05,2000,32,42
861,2021-02-05,2100,31,48
862,2021-02-05,2200,31,49
863,2021-02-05,2300,31,50
864,2021-02-06,0,31,50
865,2021-02-06,100,30,53
866,2021-02-06,200,30,55
867,2021-02-06,300,29,58
868,2021-02-06,400,29,60
869,2021-02-06,500,29,62
870,2021-02-06,600,28,64
871,2021-02-06,700,29,61
872,2021-02-06,800,30,58
873,2021-02-06,900,30,54
874,2021-02-06,1000,32,48
875,2021-02-06,1100,33,43
876,2021-02-06,1200,34,37
877,2021-02-06,1300,34,34
878,2021-02-06,1400,35,32
879,2021-02-06,1500,36,30
880,2021-02-06,1600,35,35
881,2021-02-06,1700,34,41
882,2021-02-06,1800,34,46
883,2021-02-06,1900,33,52
884,2021-02-06,2000,31,58
885,2021-02-06,2100,30,63
886,2021-02-06,2200,30,63
887,2021-02-06,2300,29,63
888,2021-02-07,0,29,62
889,2021-02-07,100,29,64
890,2021-02-07,200,29,66
891,2021-02-07,300,28,68
892,2021-02-07,400,28,70
893,2021-02-07,500,28,72
894,2021-02-07,600,28,73
